Data from Reflection_27.txt Node
Date: Thu Oct 13 17:35:45 CEST 2022
User: Ocean Optics
Spectrometer: QEP02356
Trigger mode: 4
Integration Time (sec): 1.900000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
194.596	34.78259057
195.4	36.78153897
196.203	61.53842951
197.007	-34.78257129
197.81	34.12136478
198.613	34.63560593
199.417	36.60242298
200.22	32.56249629
201.023	31.82243899
201.826	38.89415352
202.629	33.67392535
203.432	35.46123031
204.235	37.11748765
205.038	36.73314003
205.84	37.87107284
206.643	39.58081992
207.445	44.81782642
208.248	46.27102297
209.05	45.02123437
209.853	44.268484
210.655	46.97906166
211.457	52.86109288
212.259	48.09367351
213.061	53.78671535
213.863	47.28006639
214.665	49.1705031
215.467	52.98447871
216.269	54.45001262
217.07	56.694551
217.872	50.43132602
218.674	51.97270009
219.475	50.20119117
220.277	50.64010899
221.078	53.39191446
221.879	45.55159698
222.68	46.02125216
223.481	49.54389727
224.283	47.46302437
225.084	49.52750278
225.884	51.02101546
226.685	51.10386418
227.486	52.93971025
228.287	51.23526205
229.087	50.39210285
229.888	52.11055229
230.688	48.95633007
231.489	53.04268755
232.289	55.18899148
233.089	49.75392878
233.89	49.97341727
234.69	51.84201755
235.49	53.91562365
236.29	49.33139038
237.09	53.42111202
237.89	55.76568543
238.689	48.25148861
239.489	50.18771874
240.289	51.22500073
241.088	51.04720838
241.888	46.13083343
242.687	47.97492075
243.486	49.97368188
244.286	45.21264134
245.085	43.4158791
245.884	45.547245
246.683	48.15599606
247.482	46.32870008
248.281	41.02719244
249.08	44.6267057
249.878	42.96702536
250.677	39.88412763
251.476	39.78827116
252.274	41.15263813
253.073	36.66168242
253.871	37.29155793
254.67	39.50170171
255.468	31.2017188
256.266	33.77204891
257.064	32.05786188
257.862	29.780338
258.66	29.25164341
259.458	28.76412468
260.256	27.65427619
261.054	27.13519633
261.851	29.03154928
262.649	26.41840598
263.446	25.80759325
264.244	24.12612147
265.041	24.35818245
265.839	25.7385124
266.636	23.34991658
267.433	23.81779601
268.23	26.14268384
269.027	23.37655887
269.824	21.04398024
270.621	23.1792849
271.418	22.81711501
272.215	20.19815237
273.011	20.19486256
273.808	19.72552303
274.604	19.07099475
275.401	19.87153981
276.197	17.16353652
276.994	18.79822725
277.79	17.06885484
278.586	17.79679235
279.382	16.83044953
280.178	12.34916032
280.974	14.43737678
281.77	12.84974946
282.566	13.19164956
283.361	13.15684434
284.157	11.19951321
284.953	10.06073353
285.748	11.35742828
286.544	9.48755328
287.339	9.86153016
288.134	9.80712973
288.93	8.60951762
289.725	8.5268481
290.52	8.08128233
291.315	7.94758413
292.11	7.54283131
292.905	7.11697719
293.699	6.57574062
294.494	6.89989784
295.289	6.04663305
296.083	6.85296693
296.878	5.77752418
297.672	6.0086617
298.467	5.99716883
299.261	5.66658141
300.055	5.63832719
300.849	5.64746194
301.643	5.61316936
302.437	5.6459286
303.231	5.48341993
304.025	5.42018134
304.819	5.6203853
305.612	5.57950051
306.406	5.66958148
307.2	5.46568079
307.993	5.36896905
308.786	5.22070417
309.58	5.16208567
310.373	5.35807803
311.166	5.13705991
311.959	5.10367438
312.752	5.27061371
313.545	5.1812419
314.338	5.01577234
315.131	5.02154
315.924	5.08581464
316.716	4.93697869
317.509	4.96406391
318.302	4.61519931
319.094	4.86212758
319.886	4.80887297
320.679	4.65586227
321.471	4.86001998
322.263	4.76260002
323.055	4.61728337
323.847	4.73974582
324.639	4.77159709
325.431	4.75344589
326.223	4.58950469
327.015	4.79983531
327.806	4.72656717
328.598	4.6179332
329.389	4.72342914
330.181	4.5528683
330.972	4.56217774
331.763	4.48389932
332.555	4.59397783
333.346	4.5638768
334.137	4.70096311
334.928	4.4299943
335.719	4.53629094
336.51	4.66655712
337.3	4.64680103
338.091	4.61681787
338.882	4.55918337
339.672	4.71593585
340.463	4.66761698
341.253	4.59104738
342.043	4.55190057
342.834	4.58053589
343.624	4.58247972
344.414	4.69282579
345.204	4.72172579
345.994	4.66053598
346.784	4.74270771
347.574	4.66565296
348.363	4.66944854
349.153	4.70457295
349.943	4.68021618
350.732	4.70162811
351.521	4.73525264
352.311	4.7768489
353.1	4.74905106
353.889	4.72512881
354.678	4.71742046
355.468	4.77824248
356.257	4.94636007
357.045	4.92713077
357.834	4.81973
358.623	4.9769302
359.412	4.74945582
360.2	4.93452117
360.989	4.9283024
361.777	4.81329241
362.566	4.96913821
363.354	4.94504834
364.142	5.01535817
364.931	5.11099944
365.719	4.95459371
366.507	5.0961613
367.295	5.10965372
368.083	5.14469958
368.87	5.16259206
369.658	5.11279608
370.446	5.08113626
371.233	5.24632955
372.021	5.20335845
372.808	5.27066123
373.596	5.35047839
374.383	5.31230852
375.17	5.28259797
375.957	5.40359845
376.745	5.42509534
377.532	5.41733648
378.318	5.46604562
379.105	5.52072027
379.892	5.54984597
380.679	5.48754238
381.465	5.56475351
382.252	5.63293846
383.038	5.7894679
383.825	5.61591219
384.611	5.69019839
385.397	5.81289828
386.184	5.85652535
386.97	5.90288974
387.756	5.83164201
388.542	5.96005232
389.328	5.97406667
390.113	5.99575643
390.899	6.01271973
391.685	6.08464748
392.47	6.07306298
393.256	6.04549713
394.041	6.13324947
394.827	6.07904427
395.612	6.22258266
396.397	6.2049103
397.182	6.33649261
397.967	6.28328763
398.752	6.25572291
399.537	6.25124077
400.322	6.3427401
401.107	6.29426157
401.891	6.38203863
402.676	6.34798805
403.461	6.42079192
404.245	6.3774279
405.029	6.30997042
405.814	6.45478777
406.598	6.38516098
407.382	6.42792316
408.166	6.43256676
408.95	6.53338491
409.734	6.47094792
410.518	6.38607317
411.302	6.53588328
412.086	6.49773537
412.869	6.47355258
413.653	6.47332075
414.436	6.5184752
415.22	6.44988788
416.003	6.42641054
416.786	6.54356271
417.569	6.44650625
418.353	6.52294622
419.136	6.51169081
419.919	6.51095278
420.701	6.50744094
421.484	6.4797139
422.267	6.48226621
423.05	6.45308021
423.832	6.57195085
424.615	6.54774698
425.397	6.51429721
426.18	6.61742505
426.962	6.54281633
427.744	6.53022054
428.526	6.58115652
429.308	6.59500932
430.09	6.54861209
430.872	6.6635203
431.654	6.55075793
432.436	6.64057706
433.217	6.61851857
433.999	6.66745073
434.781	6.67379191
435.562	6.66393805
436.343	6.67617695
437.125	6.72160008
437.906	6.74381403
438.687	6.70339622
439.468	6.76995084
440.249	6.78845336
441.03	6.77840495
441.811	6.83100499
442.592	6.86118691
443.372	6.95986204
444.153	6.96617131
444.934	6.90095518
445.714	6.9496857
446.494	7.01651454
447.275	7.10435853
448.055	7.10195425
448.835	7.11203827
449.615	7.18399175
450.395	7.2285558
451.175	7.26486586
451.955	7.18260868
452.735	7.28727045
453.515	7.36230967
454.294	7.42833352
455.074	7.42070069
455.853	7.48459223
456.633	7.54725647
457.412	7.62010924
458.191	7.67858667
458.971	7.74510337
459.75	7.79692185
460.529	7.85352486
461.308	7.94904453
462.087	8.04536578
462.865	8.11538205
463.644	8.11885642
464.423	8.16584011
465.201	8.37289969
